2018-03-20,12385,12644.6,12375.4,12609.1,24306746,1948.78
2018-03-21,12665.75,12698.35,12554.15,12608.85,-,-
2018-03-21,12665.75,12698.35,12554.15,12608.85,-,-
2018-03-22,12607.65,12638.95,12454.5,12489.6,18498503,1329.25
2018-03-22,12607.65,12638.95,12454.5,12489.6,18498503,1329.25
2018-03-23,12292.65,12564.75,12281.2,12541.1,24933528,2088.07
2018-03-23,12292.65,12564.75,12281.2,12541.1,24933528,2088.07
2018-03-26,12536.6,12542.55,12392.25,12462.4,28517360,1746.52
2018-03-26,12536.6,12542.55,12392.25,12462.4,28517360,1746.52
2018-03-27,12539.5,12566.5,12444.7,12518.2,21450934,1222.56
2018-03-27,12539.5,12566.5,12444.7,12518.2,21450934,1222.56
2018-03-28,12468.7,12573.1,12424.55,12511.55,34191641,2794.98
2018-03-28,12468.7,12573.1,12424.55,12511.55,34191641,2794.98
2018-04-02,12542.3,12723.4,12541.35,12707.1,-,-
2018-04-02,12542.3,12723.4,12541.35,12707.1,-,-
2018-04-03,12637.8,12708.15,12557.05,12615.45,-,-
2018-04-03,12637.8,12708.15,12557.05,12615.45,-,-
2018-04-04,12689.9,12689.9,12442.15,12490.85,19361343,1329.9
2018-04-04,12689.9,12689.9,12442.15,12490.85,19361343,1329.9
2018-04-05,12617.45,12695.8,12578.95,12682.55,19539171,1359.37
2018-04-05,12617.45,12695.8,12578.95,12682.55,19539171,1359.37
2018-04-06,12685.3,12687.4,12569.25,12603.35,17601483,1147.62
2018-04-06,12685.3,12687.4,12569.25,12603.35,17601483,1147.62
2018-04-09,12605.35,12640.3,12506.4,12531.2,-,-
2018-04-09,12605.35,12640.3,12506.4,12531.2,-,-
2018-04-10,12532.25,12618.8,12519.45,12576.5,21570755,1408.33
2018-04-10,12532.25,12618.8,12519.45,12576.5,21570755,1408.33
2018-04-11,12629.4,12785.3,12608.85,12759.1,17903590,1565.25
2018-04-11,12629.4,12785.3,12608.85,12759.1,17903590,1565.25
2018-04-12,12782.05,13219.55,12766.65,13168.2,31423294,3096.3
2018-04-12,12782.05,13219.55,12766.65,13168.2,31423294,3096.3
2018-04-13,13240.65,13380.4,13085.05,13260.45,36821452,3819.25
2018-04-13,13240.65,13380.4,13085.05,13260.45,36821452,3819.25
2018-04-16,12936.3,13242.05,12935.25,13203.1,32908331,3296.71
2018-04-16,12936.3,13242.05,12935.25,13203.1,32908331,3296.71
2018-04-17,13177.1,13194.4,13094,13162.3,20354199,1867.74
2018-04-17,13177.1,13194.4,13094,13162.3,20354199,1867.74
2018-04-18,13185.2,13218.45,13106.3,13124,-,-
2018-04-18,13185.2,13218.45,13106.3,13124,-,-
2018-04-19,13192.95,13295.7,13157.85,13273.45,23540245,2308.1
2018-04-19,13192.95,13295.7,13157.85,13273.45,23540245,2308.1
2018-04-20,13379.35,13964.3,13371.85,13910.35,58967123,7010.06
2018-04-20,13379.35,13964.3,13371.85,13910.35,58967123,7010.06
2018-04-23,13897.65,14294.15,13836.5,14013.95,55531863,6617.75
2018-04-23,13897.65,14294.15,13836.5,14013.95,55531863,6617.75
2018-04-24,13976.7,14071.55,13704.85,13734.8,26771248,3063.23
2018-04-24,13976.7,14071.55,13704.85,13734.8,26771248,3063.23
2018-04-25,13737.5,13972.65,13665.7,13892.4,35668126,3767.13
2018-04-25,13737.5,13972.65,13665.7,13892.4,35668126,3767.13
2018-04-26,13836.95,14056.15,13827.1,14026.65,43169671,4666.05
2018-04-26,13836.95,14056.15,13827.1,14026.65,43169671,4666.05
2018-04-27,14015.7,14070.35,13766.75,13794.9,22682936,2267.64
2018-04-27,14015.7,14070.35,13766.75,13794.9,22682936,2267.64
2018-04-30,13818.85,14094.1,13810.55,13986.25,21148573,1912.65
2018-04-30,13818.85,14094.1,13810.55,13986.25,21148573,1912.65
2018-05-02,13985.55,13985.55,13723.65,13754.3,26021447,2474.53
2018-05-02,13985.55,13985.55,13723.65,13754.3,26021447,2474.53
2018-05-03,13759.45,13759.45,13430.75,13473.95,32450229,2758.85
2018-05-03,13759.45,13759.45,13430.75,13473.95,32450229,2758.85
2018-05-04,13488.75,13488.8,13302.9,13453.3,25701676,2068.81
2018-05-04,13488.75,13488.8,13302.9,13453.3,25701676,2068.81
2018-05-07,13533.55,13563.85,13395.85,13424.9,17512282,1590.51
2018-05-07,13533.55,13563.85,13395.85,13424.9,17512282,1590.51
2018-05-08,13453.95,13474.25,13297.2,13379.65,20143939,1713.36
2018-05-08,13453.95,13474.25,13297.2,13379.65,20143939,1713.36
2018-05-09,13397.85,13538.4,13390.9,13453.4,17101073,1434.13
2018-05-09,13397.85,13538.4,13390.9,13453.4,17101073,1434.13
2018-05-10,13505.25,13566.05,13403.3,13427.3,20768761,1720.44
2018-05-10,13505.25,13566.05,13403.3,13427.3,20768761,1720.44
2018-05-11,13457.9,13519.15,13393.3,13478.6,16533584,1344.64
2018-05-11,13457.9,13519.15,13393.3,13478.6,16533584,1344.64
2018-05-14,13480.1,13495.5,13358.2,13446.1,14878656,1248.17
2018-05-14,13480.1,13495.5,13358.2,13446.1,14878656,1248.17
2018-05-15,13441.55,13614.65,13419.7,13504.95,16608752,1433.69
2018-05-15,13441.55,13614.65,13419.7,13504.95,16608752,1433.69
2018-05-16,13474.05,13585.15,13466.6,13525.6,15787652,1222.63
2018-05-16,13474.05,13585.15,13466.6,13525.6,15787652,1222.63
2018-05-17,13606.65,13625.5,13461.05,13504.75,18503069,1663.39
2018-05-17,13606.65,13625.5,13461.05,13504.75,18503069,1663.39
2018-05-18,13487.35,13526.95,13412.85,13459.15,21814306,1564.34
2018-05-18,13487.35,13526.95,13412.85,13459.15,21814306,1564.34
2018-05-21,13485.45,13572.15,13434.1,13483.85,19933398,1872.37
2018-05-21,13485.45,13572.15,13434.1,13483.85,19933398,1872.37
2018-05-22,13453.8,13530.55,13420.1,13484.55,14848732,1221.86
2018-05-22,13453.8,13530.55,13420.1,13484.55,14848732,1221.86
2018-05-23,13517.3,13615.4,13435.5,13464.35,23511265,1751.62
2018-05-23,13517.3,13615.4,13435.5,13464.35,23511265,1751.62
2018-05-24,13563.65,13797.95,13543.65,13775.65,30126284,2363.33
2018-05-24,13563.65,13797.95,13543.65,13775.65,30126284,2363.33
2018-05-25,13854.1,13963.7,13715.5,13762.3,22081327,2045.47
